NT: 512, NM: 16, arch_ETC: instances/workload.0, arch_proc: instances/scenario.0
M[5]: mak_local 247.460373 energy 31130.880859, total energy 179096.140625 (21 tasks). 4 cores, 154045.00 GFLOPS, E:69.00-134.50
M[6]: mak_local 239.336975 energy 33571.082031, total energy 212667.218750 (16 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[7]: mak_local 200.248566 energy 19369.634766, total energy 232036.859375 (24 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[8]: mak_local 217.458038 energy 27457.750000, total energy 259494.609375 (28 tasks). 4 cores, 188173.00 GFLOPS, E:59.60-118.50
M[9]: mak_local 239.704071 energy 28762.484375, total energy 288257.093750 (11 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[10]: mak_local 247.044891 energy 31704.132812, total energy 319961.218750 (5 tasks). 2 cores, 47927.00 GFLOPS, E:82.00-138.00
M[11]: mak_local 218.546692 energy 30972.841797, total energy 350934.062500 (60 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[12]: mak_local 221.666382 energy 30750.878906, total energy 381684.937500 (24 tasks). 4 cores, 169068.00 GFLOPS, E:68.50-131.60
M[13]: mak_local 254.009735 energy 20361.304688, total energy 402046.250000 (26 tasks). 4 cores, 171052.00 GFLOPS, E:36.60-86.00
M[14]: mak_local 251.518677 energy 36540.222656, total energy 438586.468750 (81 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[15]: mak_local 243.313354 energy 31996.412109, total energy 470582.875000 (20 tasks). 4 cores, 143516.00 GFLOPS, E:77.50-130.00
Makespan: 255.071655 energy consumption: 470582.875000 heavy: 3
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.5
M[0]: mak_local 288.238647 energy 43250.875000, total energy 43250.875000 (22 tasks). 2 cores, 104222.00 GFLOPS, E:93.00-140.00
M[1]: mak_local 322.821930 energy 17413.986328, total energy 60664.859375 (73 tasks). 4 cores, 314438.00 GFLOPS, E:17.80-55.70
M[2]: mak_local 310.725586 energy 39286.359375, total energy 99951.218750 (72 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[3]: mak_local 318.059174 energy 47932.652344, total energy 147883.875000 (22 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[4]: mak_local 313.938110 energy 40824.699219, total energy 188708.578125 (16 tasks). 2 cores, 79576.00 GFLOPS, E:86.00-129.00
M[5]: mak_local 298.958069 energy 38709.902344, total energy 227418.484375 (32 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[6]: mak_local 318.156189 energy 37312.519531, total energy 264731.000000 (15 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[7]: mak_local 306.630249 energy 36714.699219, total energy 301445.687500 (26 tasks). 2 cores, 118486.00 GFLOPS, E:75.20-117.00
M[8]: mak_local 310.704712 energy 31945.818359, total energy 333391.500000 (34 tasks). 4 cores, 173163.00 GFLOPS, E:59.50-105.00
M[9]: mak_local 316.224487 energy 41111.652344, total energy 374503.156250 (29 tasks). 4 cores, 154045.00 GFLOPS, E:69.00-134.50
M[10]: mak_local 255.840118 energy 49902.843750, total energy 424406.000000 (8 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
M[11]: mak_local 223.905380 energy 28105.634766, total energy 452511.625000 (12 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[12]: mak_local 318.760925 energy 33083.375000, total energy 485595.000000 (98 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[13]: mak_local 285.132660 energy 52004.464844, total energy 537599.437500 (20 tasks). 4 cores, 119239.00 GFLOPS, E:114.00-170.80
M[14]: mak_local 310.869202 energy 36107.417969, total energy 573706.875000 (9 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[15]: mak_local 265.872345 energy 31143.730469, total energy 604850.625000 (24 tasks). 4 cores, 138462.00 GFLOPS, E:63.30-105.10
Makespan: 322.821930 energy consumption: 604850.625000 heavy: 1
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.6
M[0]: mak_local 221.810028 energy 45612.832031, total energy 45612.832031 (4 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
M[1]: mak_local 256.672974 energy 37013.675781, total energy 82626.507812 (79 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[2]: mak_local 254.406143 energy 30679.501953, total energy 113306.007812 (76 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[3]: mak_local 161.386673 energy 22087.820312, total energy 135393.828125 (8 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[4]: mak_local 250.925201 energy 25093.085938, total energy 160486.906250 (74 tasks). 4 cores, 394356.00 GFLOPS, E:21.40-102.00
M[5]: mak_local 236.385498 energy 21435.324219, total energy 181922.234375 (40 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[6]: mak_local 241.013428 energy 21625.513672, total energy 203547.750000 (36 tasks). 4 cores, 228603.00 GFLOPS, E:31.80-89.50
M[7]: mak_local 249.905685 energy 34678.019531, total energy 238225.765625 (16 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[8]: mak_local 193.245132 energy 19271.720703, total energy 257497.484375 (24 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[9]: mak_local 251.204575 energy 11628.102539, total energy 269125.593750 (21 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[10]: mak_local 184.860809 energy 27964.966797, total energy 297090.562500 (10 tasks). 2 cores, 78928.00 GFLOPS, E:78.80-120.00
M[11]: mak_local 230.372192 energy 32362.427734, total energy 329453.000000 (12 tasks). 4 cores, 100845.00 GFLOPS, E:93.50-130.00
M[12]: mak_local 249.807068 energy 15150.632812, total energy 344603.625000 (23 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[13]: mak_local 215.012878 energy 31414.835938, total energy 376018.468750 (20 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[14]: mak_local 242.602417 energy 37169.441406, total energy 413187.906250 (16 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[15]: mak_local 259.232544 energy 29566.990234, total energy 442754.906250 (53 tasks). 4 cores, 307615.00 GFLOPS, E:38.20-120.00
Makespan: 259.232544 energy consumption: 442754.906250 heavy: 15
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.7
M[0]: mak_local 241.777161 energy 33594.000000, total energy 33594.000000 (16 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[1]: mak_local 203.873947 energy 29979.640625, total energy 63573.640625 (20 tasks). 4 cores, 154045.00 GFLOPS, E:69.00-134.50
M[2]: mak_local 240.123138 energy 21825.984375, total energy 85399.625000 (61 tasks). 4 cores, 329862.00 GFLOPS, E:22.40-92.80
M[3]: mak_local 248.920792 energy 28368.623047, total energy 113768.250000 (50 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[4]: mak_local 206.797745 energy 25119.968750, total energy 138888.218750 (20 tasks). 4 cores, 152533.00 GFLOPS, E:68.90-108.80
M[5]: mak_local 242.227631 energy 28682.480469, total energy 167570.703125 (47 tasks). 4 cores, 280253.00 GFLOPS, E:41.20-122.80
M[6]: mak_local 248.953888 energy 35620.101562, total energy 203190.812500 (15 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[7]: mak_local 209.453674 energy 39545.882812, total energy 242736.687500 (6 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
M[8]: mak_local 251.322327 energy 29535.949219, total energy 272272.625000 (22 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[9]: mak_local 234.907822 energy 16383.298828, total energy 288655.937500 (36 tasks). 4 cores, 226022.00 GFLOPS, E:30.40-69.00
M[10]: mak_local 235.214340 energy 35166.828125, total energy 323822.750000 (78 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[11]: mak_local 239.213379 energy 31104.175781, total energy 354926.937500 (11 tasks). 4 cores, 100845.00 GFLOPS, E:93.50-130.00
M[12]: mak_local 245.079056 energy 30745.613281, total energy 385672.562500 (24 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[13]: mak_local 241.421432 energy 22879.630859, total energy 408552.187500 (28 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[14]: mak_local 240.491028 energy 28965.628906, total energy 437517.812500 (74 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[15]: mak_local 233.805832 energy 45233.351562, total energy 482751.156250 (4 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
Makespan: 251.322327 energy consumption: 482751.156250 heavy: 8
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.8
M[0]: mak_local 250.117813 energy 28857.841797, total energy 28857.841797 (59 tasks). 4 cores, 325650.00 GFLOPS, E:38.30-121.50
M[1]: mak_local 188.536652 energy 33817.496094, total energy 62675.335938 (12 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[2]: mak_local 217.596710 energy 44422.367188, total energy 107097.703125 (4 tasks). 2 cores, 37185.00 GFLOPS, E:143.80-183.00
M[3]: mak_local 213.364624 energy 24198.910156, total energy 131296.609375 (20 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[4]: mak_local 229.084885 energy 30343.648438, total energy 161640.250000 (24 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[5]: mak_local 246.820923 energy 25544.693359, total energy 187184.937500 (47 tasks). 4 cores, 275475.00 GFLOPS, E:34.50-110.30
M[6]: mak_local 250.894791 energy 22261.531250, total energy 209446.468750 (61 tasks). 4 cores, 329862.00 GFLOPS, E:22.40-92.80
M[7]: mak_local 249.328766 energy 32507.197266, total energy 241953.671875 (14 tasks). 4 cores, 121036.00 GFLOPS, E:104.20-136.00
M[8]: mak_local 196.596985 energy 19237.904297, total energy 261191.578125 (24 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[9]: mak_local 232.330322 energy 14671.045898, total energy 275862.625000 (24 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[10]: mak_local 237.043365 energy 57692.140625, total energy 333554.750000 (72 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
M[11]: mak_local 240.691925 energy 30961.068359, total energy 364515.812500 (61 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[12]: mak_local 198.132736 energy 29763.382812, total energy 394279.187500 (20 tasks). 4 cores, 154045.00 GFLOPS, E:69.00-134.50
M[13]: mak_local 195.030518 energy 27561.683594, total energy 421840.875000 (6 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[14]: mak_local 229.886383 energy 22148.191406, total energy 443989.062500 (48 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[15]: mak_local 236.506256 energy 35940.605469, total energy 479929.656250 (16 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
Makespan: 250.894791 energy consumption: 479929.656250 heavy: 6
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.9
M[0]: mak_local 226.969559 energy 26642.992188, total energy 26642.992188 (24 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[1]: mak_local 195.110825 energy 26742.388672, total energy 53385.382812 (20 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[2]: mak_local 227.180695 energy 28078.845703, total energy 81464.226562 (34 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[3]: mak_local 232.761139 energy 36340.722656, total energy 117804.953125 (16 tasks). 4 cores, 126597.00 GFLOPS, E:104.50-156.80
M[4]: mak_local 223.929276 energy 46771.027344, total energy 164575.984375 (80 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[5]: mak_local 226.198563 energy 18218.857422, total energy 182794.843750 (22 tasks). 4 cores, 171052.00 GFLOPS, E:36.60-86.00
M[6]: mak_local 220.055161 energy 28584.816406, total energy 211379.656250 (48 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[7]: mak_local 176.606476 energy 27233.714844, total energy 238613.375000 (16 tasks). 4 cores, 143516.00 GFLOPS, E:77.50-130.00
M[8]: mak_local 210.545227 energy 30752.740234, total energy 269366.125000 (14 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[9]: mak_local 231.921249 energy 24154.347656, total energy 293520.468750 (75 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[10]: mak_local 179.976395 energy 22276.132812, total energy 315796.593750 (16 tasks). 4 cores, 144002.00 GFLOPS, E:64.10-105.00
M[11]: mak_local 218.922150 energy 24111.484375, total energy 339908.062500 (44 tasks). 4 cores, 275475.00 GFLOPS, E:34.50-110.30
M[12]: mak_local 227.676590 energy 24185.347656, total energy 364093.406250 (20 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[13]: mak_local 196.529449 energy 28669.425781, total energy 392762.843750 (10 tasks). 2 cores, 79576.00 GFLOPS, E:86.00-129.00
M[14]: mak_local 237.585281 energy 10982.388672, total energy 403745.218750 (21 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[15]: mak_local 216.490509 energy 12106.176758, total energy 415851.406250 (52 tasks). 4 cores, 314438.00 GFLOPS, E:17.80-55.70
Makespan: 237.585281 energy consumption: 415851.406250 heavy: 14
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.10
M[0]: mak_local 243.794830 energy 29723.208984, total energy 29723.208984 (17 tasks). 4 cores, 143742.00 GFLOPS, E:79.80-132.00
M[1]: mak_local 224.050827 energy 29444.123047, total energy 59167.332031 (36 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[2]: mak_local 0.000000 energy 32281.724609, total energy 91449.054688 (0 tasks). 2 cores, 21521.00 GFLOPS, E:130.00-208.30
M[3]: mak_local 234.548264 energy 30230.160156, total energy 121679.218750 (60 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[4]: mak_local 237.536743 energy 56418.421875, total energy 178097.640625 (75 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
M[5]: mak_local 197.574478 energy 31230.367188, total energy 209328.000000 (14 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[6]: mak_local 210.702789 energy 39190.050781, total energy 248518.046875 (6 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
M[7]: mak_local 210.641235 energy 23831.388672, total energy 272349.437500 (30 tasks). 6 cores, 231108.00 GFLOPS, E:40.20-109.00
M[8]: mak_local 244.139297 energy 22222.091797, total energy 294571.531250 (49 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[9]: mak_local 248.320953 energy 27998.880859, total energy 322570.406250 (28 tasks). 4 cores, 188173.00 GFLOPS, E:59.60-118.50
M[10]: mak_local 239.450821 energy 31154.957031, total energy 353725.375000 (24 tasks). 4 cores, 169068.00 GFLOPS, E:68.50-131.60
M[11]: mak_local 233.745422 energy 47663.484375, total energy 401388.875000 (84 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[12]: mak_local 197.753387 energy 27345.488281, total energy 428734.375000 (6 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[13]: mak_local 237.412872 energy 12972.225586, total energy 441706.593750 (58 tasks). 4 cores, 314438.00 GFLOPS, E:17.80-55.70
M[14]: mak_local 166.744598 energy 21480.751953, total energy 463187.343750 (8 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[15]: mak_local 213.459564 energy 23405.107422, total energy 486592.437500 (17 tasks). 4 cores, 144002.00 GFLOPS, E:64.10-105.00
Makespan: 248.320953 energy consumption: 486592.437500 heavy: 9
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.11
M[0]: mak_local 235.607193 energy 20906.183594, total energy 20906.183594 (46 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[1]: mak_local 227.859314 energy 23329.837891, total energy 44236.023438 (23 tasks). 4 cores, 173163.00 GFLOPS, E:59.50-105.00
M[2]: mak_local 183.953720 energy 28129.714844, total energy 72365.734375 (16 tasks). 4 cores, 143742.00 GFLOPS, E:79.80-132.00
M[3]: mak_local 218.969452 energy 19377.708984, total energy 91743.445312 (24 tasks). 6 cores, 203477.00 GFLOPS, E:37.30-89.00
M[4]: mak_local 228.025635 energy 24026.310547, total energy 115769.757812 (20 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[5]: mak_local 229.727219 energy 26800.646484, total energy 142570.406250 (57 tasks). 4 cores, 325650.00 GFLOPS, E:38.30-121.50
M[6]: mak_local 232.065170 energy 53903.644531, total energy 196474.046875 (69 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
M[7]: mak_local 230.748718 energy 24985.941406, total energy 221459.984375 (20 tasks). 4 cores, 152533.00 GFLOPS, E:68.90-108.80
M[8]: mak_local 227.750076 energy 15079.764648, total energy 236539.750000 (34 tasks). 4 cores, 226022.00 GFLOPS, E:30.40-69.00
M[9]: mak_local 201.286072 energy 20568.230469, total energy 257107.984375 (24 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[10]: mak_local 231.950165 energy 46361.687500, total energy 303469.687500 (78 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[11]: mak_local 196.925034 energy 25827.832031, total energy 329297.531250 (18 tasks). 2 cores, 118486.00 GFLOPS, E:75.20-117.00
M[12]: mak_local 222.477051 energy 19683.009766, total energy 348980.531250 (40 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[13]: mak_local 220.763947 energy 17665.482422, total energy 366646.000000 (21 tasks). 4 cores, 171052.00 GFLOPS, E:36.60-86.00
M[14]: mak_local 229.318176 energy 38957.457031, total energy 405603.468750 (6 tasks). 2 cores, 52303.00 GFLOPS, E:105.00-169.00
M[15]: mak_local 183.579956 energy 22294.830078, total energy 427898.312500 (16 tasks). 4 cores, 144002.00 GFLOPS, E:64.10-105.00
Makespan: 235.607193 energy consumption: 427898.312500 heavy: 0
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.12
M[0]: mak_local 219.878677 energy 27143.802734, total energy 27143.802734 (24 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[1]: mak_local 201.137665 energy 33497.550781, total energy 60641.351562 (12 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[2]: mak_local 235.217621 energy 47434.726562, total energy 108076.078125 (82 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[3]: mak_local 239.981888 energy 23591.820312, total energy 131667.906250 (72 tasks). 4 cores, 394356.00 GFLOPS, E:21.40-102.00
M[4]: mak_local 210.731232 energy 31214.808594, total energy 162882.718750 (14 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[5]: mak_local 233.433777 energy 30997.083984, total energy 193879.796875 (59 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[6]: mak_local 193.356903 energy 26656.435547, total energy 220536.234375 (6 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[7]: mak_local 236.756088 energy 10922.919922, total energy 231459.156250 (21 tasks). 2 cores, 126976.00 GFLOPS, E:20.80-47.40
M[8]: mak_local 140.675568 energy 27412.171875, total energy 258871.328125 (4 tasks). 2 cores, 47927.00 GFLOPS, E:82.00-138.00
M[9]: mak_local 225.947174 energy 20180.701172, total energy 279052.031250 (40 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[10]: mak_local 227.322327 energy 27801.294922, total energy 306853.312500 (32 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[11]: mak_local 239.219147 energy 21098.916016, total energy 327952.218750 (25 tasks). 4 cores, 183767.00 GFLOPS, E:48.70-95.00
M[12]: mak_local 226.940674 energy 33114.082031, total energy 361066.312500 (16 tasks). 2 cores, 104222.00 GFLOPS, E:93.00-140.00
M[13]: mak_local 240.017456 energy 14222.755859, total energy 375289.062500 (23 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[14]: mak_local 242.361145 energy 31792.019531, total energy 407081.093750 (13 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[15]: mak_local 235.969894 energy 55509.605469, total energy 462590.687500 (69 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
Makespan: 242.361145 energy consumption: 462590.687500 heavy: 14
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.13
M[0]: mak_local 219.256027 energy 14000.213867, total energy 14000.213867 (24 tasks). 2 cores, 136634.00 GFLOPS, E:25.00-61.70
M[1]: mak_local 246.091034 energy 30222.296875, total energy 44222.511719 (62 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[2]: mak_local 239.819443 energy 27682.490234, total energy 71905.000000 (49 tasks). 12 cores, 416178.00 GFLOPS, E:48.00-131.00
M[3]: mak_local 211.571991 energy 29634.769531, total energy 101539.765625 (20 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[4]: mak_local 239.247742 energy 33139.574219, total energy 134679.343750 (14 tasks). 4 cores, 122114.00 GFLOPS, E:79.30-150.30
M[5]: mak_local 166.181641 energy 21340.861328, total energy 156020.203125 (8 tasks). 4 cores, 89881.00 GFLOPS, E:67.80-96.80
M[6]: mak_local 230.405640 energy 29216.199219, total energy 185236.406250 (24 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[7]: mak_local 190.425934 energy 33395.757812, total energy 218632.156250 (12 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[8]: mak_local 239.403412 energy 24826.615234, total energy 243458.765625 (78 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[9]: mak_local 231.721008 energy 25254.625000, total energy 268713.375000 (21 tasks). 4 cores, 152533.00 GFLOPS, E:68.90-108.80
M[10]: mak_local 243.571640 energy 30211.982422, total energy 298925.343750 (59 tasks). 12 cores, 459729.00 GFLOPS, E:40.50-134.70
M[11]: mak_local 233.445648 energy 27279.210938, total energy 326204.562500 (26 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[12]: mak_local 207.418777 energy 23632.978516, total energy 349837.531250 (20 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[13]: mak_local 195.626953 energy 22404.437500, total energy 372241.968750 (30 tasks). 6 cores, 231108.00 GFLOPS, E:40.20-109.00
M[14]: mak_local 202.757980 energy 32276.421875, total energy 404518.375000 (16 tasks). 2 cores, 104222.00 GFLOPS, E:93.00-140.00
M[15]: mak_local 242.557800 energy 28367.837891, total energy 432886.218750 (49 tasks). 4 cores, 280253.00 GFLOPS, E:41.20-122.80
Makespan: 246.091034 energy consumption: 432886.218750 heavy: 1
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.14
M[0]: mak_local 268.689392 energy 32160.490234, total energy 32160.490234 (86 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[1]: mak_local 171.789062 energy 28454.574219, total energy 60615.062500 (6 tasks). 2 cores, 54479.00 GFLOPS, E:86.00-117.00
M[2]: mak_local 210.542404 energy 31826.435547, total energy 92441.500000 (20 tasks). 4 cores, 150979.00 GFLOPS, E:76.90-131.80
M[3]: mak_local 222.349701 energy 33017.281250, total energy 125458.781250 (12 tasks). 4 cores, 100845.00 GFLOPS, E:93.50-130.00
M[4]: mak_local 261.527771 energy 22587.310547, total energy 148046.093750 (46 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[5]: mak_local 259.398834 energy 31431.007812, total energy 179477.093750 (25 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[6]: mak_local 242.112213 energy 44078.679688, total energy 223555.781250 (16 tasks). 4 cores, 119239.00 GFLOPS, E:114.00-170.80
M[7]: mak_local 263.813293 energy 31083.523438, total energy 254639.312500 (28 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[8]: mak_local 239.882004 energy 25594.921875, total energy 280234.250000 (32 tasks). 4 cores, 199707.00 GFLOPS, E:55.20-101.90
M[9]: mak_local 247.182693 energy 36439.742188, total energy 316674.000000 (18 tasks). 2 cores, 104222.00 GFLOPS, E:93.00-140.00
M[10]: mak_local 269.878540 energy 62709.488281, total energy 379383.500000 (80 tasks). 8 cores, 461606.00 GFLOPS, E:135.60-241.50
M[11]: mak_local 254.914352 energy 23897.925781, total energy 403281.437500 (54 tasks). 6 cores, 318441.00 GFLOPS, E:35.70-96.10
M[12]: mak_local 242.990952 energy 31592.886719, total energy 434874.312500 (24 tasks). 4 cores, 161999.00 GFLOPS, E:65.00-126.00
M[13]: mak_local 262.869354 energy 27104.722656, total energy 461979.031250 (23 tasks). 4 cores, 153377.00 GFLOPS, E:58.00-105.70
M[14]: mak_local 227.089111 energy 32816.671875, total energy 494795.687500 (12 tasks). 2 cores, 79576.00 GFLOPS, E:86.00-129.00
M[15]: mak_local 250.543121 energy 17098.009766, total energy 511893.687500 (30 tasks). 6 cores, 211874.00 GFLOPS, E:30.70-67.80
Makespan: 269.878540 energy consumption: 511893.687500 heavy: 10
**********
NT: 512, NM: 16, arch_ETC: instances/workload.24, arch_proc: instances/scenario.15
M[0]: mak_local 197.170868 energy 24470.144531, total energy 24470.144531 (28 tasks). 6 cores, 256780.00 GFLOPS, E:61.00-129.50
M[1]: mak_local 207.667511 energy 24742.841797, total energy 49212.984375 (64 tasks). 6 cores, 443655.00 GFLOPS, E:37.20-126.10
M[2]: mak_local 192.755371 energy 26301.771484, total energy 75514.757812 (48 tasks). 12 cores, 469103.00 GFLOPS, E:42.80-140.70
M[3]: mak_local 179.790665 energy 26679.634766, total energy 102194.390625 (12 tasks). 2 cores, 98472.00 GFLOPS, E:93.70-135.00
M[4]: mak_local 150.782928 energy 24260.132812, total energy 126454.523438 (8 tasks). 2 cores, 79576.00 GFLOPS, E:86.00-129.00
M[5]: mak_local 201.886078 energy 29175.523438, total energy 155630.046875 (65 tasks). 6 cores, 459263.00 GFLOPS, E:59.90-150.40
M[6]: mak_local 204.659576 energy 24377.197266, total energy 180007.250000 (13 tasks). 4 cores, 143742.00 GFLOPS, E:79.80-132.00
M[7]: mak_local 186.236359 energy 13268.090820, total energy 193275.343750 (28 tasks). 4 cores, 226022.00 GFLOPS, E:30.40-69.00
M[8]: mak_local 193.916473 energy 19373.001953, total energy 212648.343750 (13 tasks). 4 cores, 144002.00 GFLOPS, E:64.10-105.00
M[9]: mak_local 198.257446 energy 16829.951172, total energy 229478.296875 (33 tasks). 4 cores, 251057.00 GFLOPS, E:32.30-89.50
M[10]: mak_local 122.482841 energy 26920.160156, total energy 256398.453125 (8 tasks). 4 cores, 111872.00 GFLOPS, E:107.30-146.00
M[11]: mak_local 202.571030 energy 40701.433594, total energy 297099.875000 (69 tasks). 10 cores, 556330.00 GFLOPS, E:105.80-209.30
M[12]: mak_local 190.381226 energy 23434.847656, total energy 320534.718750 (20 tasks). 4 cores, 173021.00 GFLOPS, E:68.90-119.00
M[13]: mak_local 200.754074 energy 24474.421875, total energy 345009.125000 (18 tasks). 4 cores, 165629.00 GFLOPS, E:63.50-129.00
M[14]: mak_local 203.574646 energy 21021.701172, total energy 366030.812500 (66 tasks). 4 cores, 412077.00 GFLOPS, E:30.90-106.20
M[15]: mak_local 194.876587 energy 11908.816406, total energy 377939.625000 (19 tasks). 6 cores, 211874.00 GFLOPS, E:30.70-67.80
Makespan: 207.667511 energy consumption: 377939.625000 heavy: 1
